Date,Species,Tree No,RZ_No,Height,Ht Adj, Rbar_Ht,Dia_1,Dia_2,DRC (cm),PrevDen,Cur_Den,Delta,Accum Dif,Cur DBH,Comments,,
11/17/2006,PIED,188,4342,NA,0,NA,NA,NA,32.6,18.7,18.7,0,11.1,32.95,NA,,
11/17/2006,PIED,189,NA,NA,0,NA,NA,NA,19.4,9.6,9.6,0,3.5,19.51,NA,,
11/17/2006,PIED,190,NA,NA,0,NA,NA,NA,12.27,5.8,4.1,-1.7,-0.9,12.24,NA,,
11/17/2006,JUMO,191,4080,NA,0,NA,NA,NA,19.7,7.6,7.7,0.1,0.7,19.72,NA,,
11/17/2006,JUMO,192,4219,NA,0,NA,NA,NA,30.3,9,9,0,3.5,30.41,NA,,
11/17/2006,JUMO,193,4345,NA,0,NA,NA,NA,25.2,9.2,9.5,0.3,3.5,25.31,NA,,
11/17/2006,PIED,194,NA,NA,0,NA,NA,NA,7.9,11.5,11.5,0,5.5,8.08,NA,,
11/17/2006,JUMO,195,4196,NA,0,NA,NA,NA,13.4,9.1,9,-0.1,3,13.5,NA,,
11/17/2006,PIED,196,NA,NA,0,NA,NA,NA,9.4,11.6,11.6,0,6.1,9.59,NA,,
11/17/2006,JUMO,197,NA,NA,0,NA,NA,NA,17.6,6.9,6.7,-0.2,1.3,17.64,NA,,
11/17/2006,PIED,198,4115,NA,0,NA,NA,NA,16.2,10.2,8.2,-2,2.3,16.27,NA,,
11/17/2006,PIED,199,NA,NA,0,NA,NA,NA,7,7.6,7.5,-0.1,2.7,7.09,NA,,
11/17/2006,PIED,200,NA,NA,0,NA,NA,NA,10.4,10.6,8.8,-1.8,3.8,10.52,NA,,
4/20/2007,PIED,160,NA,NA,0,NA,NA,NA,34.3,21.4,22,0.6,8.8,34.58,NA,,
4/20/2007,JUMO,161,4124,NA,0,NA,NA,NA,20,10,10.5,0.5,4.6,20.15,NA,,
4/20/2007,PIED,162,NA,NA,0,NA,NA,NA,14.1,8.9,9.3,0.4,4.4,14.24,NA,,
4/20/2007,PIED,163,4148,NA,0,NA,NA,NA,20.3,9.6,10,0.4,4.9,20.46,NA,,
4/20/2007,JUMO,164,4171,NA,0,NA,NA,NA,19.2,7.9,7.8,-0.1,1.8,19.26,NA,,
4/20/2007,JUMO,165,NA,NA,0,NA,NA,NA,30.3,11.5,12.5,1,5.7,30.48,NA,,
4/20/2007,PIED,166,NA,NA,0,NA,NA,NA,29.5,7.3,5.6,-1.7,-2.1,29.43,NA,,
4/20/2007,PIED,167,NA,NA,0,NA,NA,NA,9,6.1,6.9,0.8,2.9,9.09,NA,,
4/20/2007,PIED,168,NA,NA,0,NA,NA,NA,26.6,8.7,8,-0.7,0,26.6,NA,,
4/20/2007,JUMO,169,NA,NA,0,NA,NA,NA,26.8,8.3,9.5,1.2,3.3,26.91,NA,,
4/20/2007,JUMO,170,NA,NA,0,NA,NA,NA,26.4,9.9,10.8,0.9,4.7,26.55,NA,,
4/20/2007,JUMO,171,NA,NA,0,NA,NA,NA,27.6,4.2,4.1,-0.1,-3.3,27.49,NA,,
4/20/2007,PIED,172,NA,NA,0,NA,NA,NA,25.5,11.5,10.7,-0.8,1,25.53,NA,,
4/20/2007,PIED,173,NA,NA,0,NA,NA,NA,6.1,8.2,8.1,-0.1,2,6.16,NA,,
4/20/2007,JUMO,174,NA,NA,0,NA,NA,NA,14.65,11,6.2,-4.8,-3.6,14.54,NA,,
4/20/2007,JUMO,175,NA,NA,0,NA,NA,NA,34.5,16.6,17.7,1.1,9.8,34.81,NA,,
4/20/2007,JUMO,176,4369,NA,0,NA,NA,NA,15.9,6.4,6.9,0.5,1.3,15.94,NA,,
4/20/2007,JUMO,177,NA,NA,0,NA,NA,NA,24.8,6.1,6.2,0.1,1.5,24.85,NA,,
4/20/2007,PIED,178,NA,NA,0,NA,NA,NA,15.6,12.2,12.2,0,6.3,15.8,NA,,
4/20/2007,PIED,179,NA,NA,0,NA,NA,NA,5.4,7.8,8.4,0.6,2.9,5.49,NA,,
4/20/2007,JUMO,180,4178,NA,0,NA,NA,NA,16.5,8,8.9,0.9,3.7,16.62,NA,,
4/20/2007,PIED,181,4182,NA,0,NA,NA,NA,22.9,12.8,14.3,1.5,8.7,23.18,NA,,
4/20/2007,JUMO,182,4181,NA,0,NA,NA,NA,15.7,5.9,6,0.1,0.1,15.7,NA,,
4/20/2007,JUMO,183,4213,NA,0,NA,NA,NA,21.7,6.3,6.5,0.2,2,21.76,NA,,
4/20/2007,JUMO,184,4138,NA,0,NA,NA,NA,15.7,7.2,7.5,0.3,1.5,15.75,NA,,
4/20/2007,PIED,185,4191,NA,0,NA,NA,NA,15.1,12.4,11.8,-0.6,7.1,15.33,NA,,
4/20/2007,PIED,186,4314,NA,0,NA,NA,NA,12.8,12.7,12.7,0,4.9,12.96,NA,,
4/20/2007,JUMO,187,4328,NA,0,NA,NA,NA,24.4,6.4,6.3,-0.1,1.9,24.46,NA,,
4/20/2007,PIED,188,4342,NA,0,NA,NA,NA,32.6,18.7,18.6,-0.1,11,32.95,NA,,
4/20/2007,PIED,189,NA,NA,0,NA,NA,NA,19.4,9.6,8.5,-1.1,2.4,19.48,NA,,
4/20/2007,PIED,190,NA,NA,0,NA,NA,NA,12.27,5.8,4.6,-1.2,-2.1,12.2,NA,,
4/20/2007,JUMO,191,4080,NA,0,NA,NA,NA,19.7,7.6,7.4,-0.2,0.5,19.72,NA,,
4/20/2007,JUMO,192,4219,NA,0,NA,NA,NA,30.3,9,9.3,0.3,3.8,30.42,NA,,
4/20/2007,JUMO,193,4345,NA,0,NA,NA,NA,25.2,9.2,9.6,0.4,3.9,25.32,NA,,
4/20/2007,PIED,194,NA,NA,0,NA,NA,NA,7.9,11.5,11.8,0.3,5.8,8.08,NA,,
4/20/2007,JUMO,195,4196,NA,0,NA,NA,NA,13.4,9.1,9.6,0.5,3.5,13.51,NA,,
4/20/2007,PIED,196,NA,NA,0,NA,NA,NA,9.4,11.6,12.2,0.6,6.7,9.61,NA,,
4/20/2007,JUMO,197,NA,NA,0,NA,NA,NA,17.6,6.9,6.5,-0.4,0.9,17.63,NA,,
4/20/2007,PIED,198,4115,NA,0,NA,NA,NA,16.2,10.2,9,-1.2,1.1,16.24,NA,,
4/20/2007,PIED,199,NA,NA,0,NA,NA,NA,7,7.6,8.5,0.9,3.6,7.11,NA,,
4/20/2007,PIED,200,NA,NA,0,NA,NA,NA,10.4,10.6,10.3,-0.3,3.5,10.51,NA,,
5/22/2007,PIED,160,NA,NA,0,NA,NA,NA,34.3,22,22.8,0.8,9.6,34.61,NA,,
5/22/2007,JUMO,161,4124,NA,0,NA,NA,NA,20,10.5,12.3,1.8,6.4,20.2,NA,,
5/22/2007,PIED,162,NA,NA,0,NA,NA,NA,14.1,9.3,10.5,1.2,5.6,14.28,NA,,
5/22/2007,PIED,163,4148,NA,0,NA,NA,NA,20.3,10,11,1,5.9,20.49,NA,,
5/22/2007,JUMO,164,4171,NA,0,NA,NA,NA,19.2,7.8,8.2,0.4,2.2,19.27,NA,,
5/22/2007,JUMO,165,NA,NA,0,NA,NA,NA,30.3,12.5,14.8,2.3,8,30.55,NA,,
5/22/2007,PIED,166,NA,NA,0,NA,NA,NA,29.5,5.6,7.5,1.9,-0.2,29.49,NA,,
5/22/2007,PIED,167,NA,NA,0,NA,NA,NA,9,6.9,8.3,1.4,4.3,9.14,NA,,
5/22/2007,PIED,168,NA,NA,0,NA,NA,NA,26.6,8,10,2,2,26.66,NA,,
5/22/2007,JUMO,169,NA,NA,0,NA,NA,NA,26.8,9.5,12,2.5,5.8,26.98,NA,,
5/22/2007,JUMO,170,NA,NA,0,NA,NA,NA,26.4,10.8,15,4.2,8.9,26.68,NA,,
5/22/2007,JUMO,171,NA,NA,0,NA,NA,NA,27.6,4.1,6.8,2.7,-0.6,27.58,NA,,
5/22/2007,PIED,172,NA,NA,0,NA,NA,NA,25.5,10.7,12.5,1.8,2.8,25.59,NA,,
5/22/2007,PIED,173,NA,NA,0,NA,NA,NA,6.1,8.1,11.2,3.1,5.1,6.26,NA,,
5/22/2007,JUMO,174,NA,NA,0,NA,NA,NA,14.65,6.2,8.2,2,-1.6,14.6,NA,,
5/22/2007,JUMO,175,NA,NA,0,NA,NA,NA,34.5,17.7,20.5,2.8,12.6,34.9,NA,,
5/22/2007,JUMO,176,4369,NA,0,NA,NA,NA,15.9,6.9,9.3,2.4,3.7,16.02,NA,,
5/22/2007,JUMO,177,NA,NA,0,NA,NA,NA,24.8,6.2,8.4,2.2,3.7,24.92,NA,,
5/22/2007,PIED,178,NA,NA,0,NA,NA,NA,15.6,12.2,14,1.8,8.1,15.86,NA,,
5/22/2007,PIED,179,NA,NA,0,NA,NA,NA,5.4,8.4,11.2,2.8,5.7,5.58,NA,,
5/22/2007,JUMO,180,4178,NA,0,NA,NA,NA,16.5,8.9,11.4,2.5,6.2,16.7,NA,,
5/22/2007,PIED,181,4182,NA,0,NA,NA,NA,22.9,14.3,16.2,1.9,10.6,23.24,NA,,
5/22/2007,JUMO,182,4181,NA,0,NA,NA,NA,15.7,6,7.3,1.3,1.4,15.74,NA,,
5/22/2007,JUMO,183,4213,NA,0,NA,NA,NA,21.7,6.5,7.6,1.1,3.1,21.8,NA,,
5/22/2007,JUMO,184,4138,NA,0,NA,NA,NA,15.7,7.5,8.9,1.4,2.9,15.79,NA,,
5/22/2007,PIED,185,4191,NA,0,NA,NA,NA,15.1,11.8,14.8,3,10.1,15.42,NA,,
5/22/2007,PIED,186,4314,NA,0,NA,NA,NA,12.8,12.7,16.9,4.2,9.1,13.09,NA,,
5/22/2007,JUMO,187,4328,NA,0,NA,NA,NA,24.4,6.3,8.5,2.2,4.1,24.53,NA,,
5/22/2007,PIED,188,4342,NA,0,NA,NA,NA,32.6,18.6,19.1,0.5,11.5,32.97,NA,,
5/22/2007,PIED,189,NA,NA,0,NA,NA,NA,19.4,8.5,9.8,1.3,3.7,19.52,NA,,
5/22/2007,PIED,190,NA,NA,0,NA,NA,NA,12.27,4.6,5.3,0.7,-1.4,12.23,NA,,
5/22/2007,JUMO,191,4080,NA,0,NA,NA,NA,19.7,7.4,10,2.6,3.1,19.8,NA,,
5/22/2007,JUMO,192,4219,NA,0,NA,NA,NA,30.3,9.3,12.5,3.2,7,30.52,NA,,
5/22/2007,JUMO,193,4345,NA,0,NA,NA,NA,25.2,9.6,18,8.4,12.3,25.59,NA,,
5/22/2007,PIED,194,NA,NA,0,NA,NA,NA,7.9,11.8,14.6,2.8,8.6,8.17,NA,,
5/22/2007,JUMO,195,4196,NA,0,NA,NA,NA,13.4,9.6,11.8,2.2,5.7,13.58,NA,,
5/22/2007,PIED,196,NA,NA,0,NA,NA,NA,9.4,12.2,16.9,4.7,11.4,9.76,NA,,
5/22/2007,JUMO,197,NA,NA,0,NA,NA,NA,17.6,6.5,9.4,2.9,3.8,17.72,NA,,
5/22/2007,PIED,198,4115,NA,0,NA,NA,NA,16.2,9,11,2,3.1,16.3,NA,,
5/22/2007,PIED,199,NA,NA,0,NA,NA,NA,7,8.5,11,2.5,6.1,7.19,NA,,
5/22/2007,PIED,200,NA,NA,0,NA,NA,NA,10.4,10.3,14.3,4,7.5,10.64,NA,,
6/13/2007,PIED,160,NA,18.32,0.28,18.04,7.96,5.37,34.3,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,161,4124,10.32,0.26,10.06,5.17,3.52,20,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,162,NA,12.5,0.28,12.22,3.15,2.93,14.1,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,163,4148,11.3,0.2,11.1,6.6,3.86,20.3,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,164,4171,9.58,0.24,9.34,2.26,2.07,19.2,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,165,NA,14.1,0.26,13.84,5.12,5.05,30.3,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,166,NA,25.62,0.26,25.36,5.67,4.73,29.5,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,167,NA,11.14,0.32,10.82,2.66,2.02,9,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,168,NA,18.1,0.25,17.85,5.65,4.28,26.6,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,169,NA,12.8,0.18,12.62,4.18,2.78,26.8,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,170,NA,15.08,0.36,14.72,3.91,3.14,26.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,171,NA,13.6,0.1,13.5,4.61,3.4,27.6,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,172,NA,11.4,0.3,11.1,4.85,4.18,25.5,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,173,NA,7.62,0.24,7.38,1.77,1.68,6.1,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,174,NA,12.6,0.22,12.38,2.57,1.32,14.65,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,175,NA,13.38,0.12,13.26,6.23,3.34,34.5,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,176,4369,10.56,0.18,10.38,3.3,2.42,15.9,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,177,NA,11,0.3,10.7,4.74,2.95,24.8,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,178,NA,12.38,0.18,12.2,3.7,3.24,15.6,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,179,NA,6.73,0.15,6.58,1.74,1.28,5.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,180,4178,9.3,0.22,9.08,2.51,2.47,16.5,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,181,4182,15.5,0.25,15.25,5,5,22.9,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,182,4181,9.4,0.32,9.08,2.49,2.04,15.7,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,183,4213,10.64,0.18,10.46,3.62,2.42,21.7,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,184,4138,8.68,0.24,8.44,1.97,1.85,15.7,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,185,4191,10.02,0.12,9.9,3.84,3.06,15.1,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,186,4314,12.32,0.14,12.18,2.92,2.26,12.8,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,187,4328,10.36,0.28,10.08,3.65,3.17,24.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,188,4342,20.62,0.18,20.44,8.08,7.38,32.6,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,189,NA,11.45,0.29,11.16,4.56,3.46,19.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,190,NA,9.62,0.32,9.3,2.68,2.24,12.27,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,191,4080,8.16,0.18,7.98,2.51,2.27,19.7,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,192,4219,8.15,0.29,7.86,3.72,2.45,30.3,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,193,4345,10.82,0.22,10.6,3.88,3,25.2,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,194,NA,8.76,0.24,8.52,2.36,2.03,7.9,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,195,4196,8.98,0.3,8.68,2.36,1.71,13.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,196,NA,11.8,0.24,11.56,2.31,1.39,9.4,NA,NA,NA,NA,NA,NA,,
6/13/2007,JUMO,197,NA,8.4,0.34,8.06,2.05,1.68,17.6,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,198,4115,12.02,0.1,11.92,3.8,3.76,16.2,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,199,NA,9.8,0.3,9.5,1.84,1.67,7,NA,NA,NA,NA,NA,NA,,
6/13/2007,PIED,200,NA,10.65,0.2,10.45,2.4,1.96,10.4,NA,NA,NA,NA,NA,NA,,
6/20/2007,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,3.4,2.9,-0.5,9.1,34.59,NA,,
6/20/2007,JUMO,161,4124,NA,0.26,NA,NA,NA,20,12.3,12,-0.3,6.1,20.19,NA,,
6/20/2007,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,10.5,10.9,0.4,6,14.29,NA,,
6/20/2007,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,11,11.1,0.1,6,20.49,NA,,
6/20/2007,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,8.2,8.4,0.2,2.4,19.28,NA,,
6/20/2007,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,14.8,14.7,-0.1,7.9,30.55,NA,,
6/20/2007,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,7.5,7.3,-0.2,-0.4,29.49,NA,,
6/20/2007,PIED,167,NA,NA,0.32,NA,NA,NA,9,8.3,8.9,0.6,4.9,9.16,NA,,
6/20/2007,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,10,9.9,-0.1,1.9,26.66,NA,,
6/20/2007,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,12,13.2,1.2,7,27.02,NA,,
6/20/2007,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,15,13.6,-1.4,7.5,26.64,NA,,
6/20/2007,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,6.8,5.2,-1.6,-2.2,27.53,NA,,
6/20/2007,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,12.5,11.4,-1.1,1.7,25.55,NA,,
6/20/2007,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,11.2,11.7,0.5,5.6,6.28,NA,,
6/20/2007,JUMO,174,NA,NA,0.22,NA,NA,NA,14.65,8.2,8.1,-0.1,-1.7,14.6,NA,,
6/20/2007,JUMO,175,NA,NA,0.12,NA,NA,NA,34.5,20.5,20.4,-0.1,12.5,34.9,NA,,
6/20/2007,JUMO,176,4369,NA,0.18,NA,NA,NA,15.9,9.3,9.8,0.5,4.2,16.03,NA,,
6/20/2007,JUMO,177,NA,NA,0.3,NA,NA,NA,24.8,8.4,6.7,-1.7,2,24.86,NA,,
6/20/2007,PIED,178,NA,NA,0.18,NA,NA,NA,15.6,14,14.8,0.8,8.9,15.88,NA,,
6/20/2007,PIED,179,NA,NA,0.15,NA,NA,NA,5.4,11.2,11.6,0.4,6.1,5.59,NA,,
6/20/2007,JUMO,180,4178,NA,0.22,NA,NA,NA,16.5,11.4,12.2,0.8,7,16.72,NA,,
6/20/2007,PIED,181,4182,NA,0.25,NA,NA,NA,22.9,16.2,15.5,-0.7,9.9,23.22,NA,,
6/20/2007,JUMO,182,4181,NA,0.32,NA,NA,NA,15.7,7.3,7.3,0,1.4,15.74,NA,,
6/20/2007,JUMO,183,4213,NA,0.18,NA,NA,NA,21.7,7.6,7.8,0.2,3.3,21.81,NA,,
6/20/2007,JUMO,184,4138,NA,0.24,NA,NA,NA,15.7,8.9,9.1,0.2,3.1,15.8,NA,,
6/20/2007,PIED,185,4191,NA,0.12,NA,NA,NA,15.1,14.8,15.9,1.1,11.2,15.46,NA,,
6/20/2007,PIED,186,4314,NA,0.14,NA,NA,NA,12.8,16.9,18,1.1,10.2,13.12,NA,,
6/20/2007,JUMO,187,4328,NA,0.28,NA,NA,NA,24.4,8.5,8.5,0,4.1,24.53,NA,,
6/20/2007,PIED,188,4342,NA,0.18,NA,NA,NA,32.6,19.1,19.1,0,11.5,32.97,NA,,
6/20/2007,PIED,189,NA,NA,0.29,NA,NA,NA,19.4,9.8,9.1,-0.7,3,19.5,NA,,
6/20/2007,PIED,190,NA,NA,0.32,NA,NA,NA,12.27,5.3,4.6,-0.7,-2.1,12.2,NA,,
6/20/2007,JUMO,191,4080,NA,0.18,NA,NA,NA,19.7,10,10,0,3.1,19.8,NA,,
6/20/2007,JUMO,192,4219,NA,0.29,NA,NA,NA,30.3,12.5,13,0.5,7.5,30.54,NA,,
6/20/2007,JUMO,193,4345,NA,0.22,NA,NA,NA,25.2,18,14,-4,8.3,25.46,NA,,
6/20/2007,PIED,194,NA,NA,0.24,NA,NA,NA,7.9,14.6,15.7,1.1,9.7,8.21,NA,,
6/20/2007,JUMO,195,4196,NA,0.3,NA,NA,NA,13.4,11.8,11.6,-0.2,5.5,13.58,NA,,
6/20/2007,PIED,196,NA,NA,0.24,NA,NA,NA,9.4,16.9,18.5,1.6,13,9.81,NA,,
6/20/2007,JUMO,197,NA,NA,0.34,NA,NA,NA,17.6,9.4,9.7,0.3,4.1,17.73,NA,,
6/20/2007,PIED,198,4115,NA,0.1,NA,NA,NA,16.2,11,10.1,-0.9,2.2,16.27,NA,,
6/20/2007,PIED,199,NA,NA,0.3,NA,NA,NA,7,11,12,1,7.1,7.23,NA,,
6/20/2007,PIED,200,NA,NA,0.2,NA,NA,NA,10.4,14.3,14.2,-0.1,7.4,10.64,NA,,
7/18/2007,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,2.9,3.1,0.2,9.3,34.6,NA,,
7/18/2007,JUMO,161,4124,NA,0.26,NA,NA,NA,20,12,12,0,6.1,20.19,NA,,
7/18/2007,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,10.9,11.8,0.9,6.9,14.32,NA,,
7/18/2007,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,11.1,11.5,0.4,6.4,20.5,NA,,
7/18/2007,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,8.4,8.3,-0.1,2.3,19.27,NA,,
7/18/2007,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,14.7,15.1,0.4,8.3,30.56,NA,,
7/18/2007,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,7.3,7.8,0.5,0.1,29.5,NA,,
7/18/2007,PIED,167,NA,NA,0.32,NA,NA,NA,9,8.9,9.8,0.9,5.8,9.18,NA,,
7/18/2007,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,9.9,10.9,1,2.9,26.69,NA,,
7/18/2007,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,13.2,13.2,0,7,27.02,NA,,
7/18/2007,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,13.6,13.7,0.1,7.6,26.64,NA,,
7/18/2007,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,5.2,5.1,-0.1,-2.3,27.53,NA,,
7/18/2007,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,11.4,12.3,0.9,2.6,25.58,NA,,
7/18/2007,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,11.7,12.8,1.1,6.7,6.31,NA,,
7/18/2007,JUMO,174,NA,NA,0.22,NA,NA,NA,14.65,8.1,8.1,0,-1.7,14.6,NA,,
7/18/2007,JUMO,175,NA,NA,0.12,NA,NA,NA,34.5,20.4,20.6,0.2,12.7,34.9,NA,,
7/18/2007,JUMO,176,4369,NA,0.18,NA,NA,NA,15.9,9.8,11.3,1.5,5.7,16.08,NA,,
7/18/2007,JUMO,177,NA,NA,0.3,NA,NA,NA,24.8,6.7,6.4,-0.3,1.7,24.85,NA,,
7/18/2007,PIED,178,NA,NA,0.18,NA,NA,NA,15.6,14.8,16.3,1.5,10.4,15.93,NA,,
7/18/2007,PIED,179,NA,NA,0.15,NA,NA,NA,5.4,11.6,12,0.4,6.5,5.61,NA,,
7/18/2007,JUMO,180,4178,NA,0.22,NA,NA,NA,16.5,12.2,12.4,0.2,7.2,16.73,NA,,
7/18/2007,PIED,181,4182,NA,0.25,NA,NA,NA,22.9,15.5,17.5,2,11.9,23.28,NA,,
7/18/2007,JUMO,182,4181,NA,0.32,NA,NA,NA,15.7,7.3,6.5,-0.8,0.6,15.72,NA,,
7/18/2007,JUMO,183,4213,NA,0.18,NA,NA,NA,21.7,7.8,7.8,0,3.3,21.81,NA,,
7/18/2007,JUMO,184,4138,NA,0.24,NA,NA,NA,15.7,9.1,9.1,0,3.1,15.8,NA,,
7/18/2007,PIED,185,4191,NA,0.12,NA,NA,NA,15.1,15.9,18,2.1,13.3,15.52,NA,,
7/18/2007,PIED,186,4314,NA,0.14,NA,NA,NA,12.8,18,20.3,2.3,12.5,13.2,NA,,
7/18/2007,JUMO,187,4328,NA,0.28,NA,NA,NA,24.4,8.5,8.7,0.2,4.3,24.54,NA,,
7/18/2007,PIED,188,4342,NA,0.18,NA,NA,NA,32.6,19.1,19.8,0.7,12.2,32.99,NA,,
7/18/2007,PIED,189,NA,NA,0.29,NA,NA,NA,19.4,9.1,9.4,0.3,3.3,19.51,NA,,
7/18/2007,PIED,190,NA,NA,0.32,NA,NA,NA,12.27,4.6,4.8,0.2,-1.9,12.21,NA,,
7/18/2007,JUMO,191,4080,NA,0.18,NA,NA,NA,19.7,10,9.2,-0.8,2.3,19.77,NA,,
7/18/2007,JUMO,192,4219,NA,0.29,NA,NA,NA,30.3,13,12.8,-0.2,7.3,30.53,NA,,
7/18/2007,JUMO,193,4345,NA,0.22,NA,NA,NA,25.2,14,14.5,0.5,8.8,25.48,NA,,
7/18/2007,PIED,194,NA,NA,0.24,NA,NA,NA,7.9,15.7,17.2,1.5,11.2,8.26,NA,,
7/18/2007,JUMO,195,4196,NA,0.3,NA,NA,NA,13.4,11.6,10.9,-0.7,4.8,13.55,NA,,
7/18/2007,PIED,196,NA,NA,0.24,NA,NA,NA,9.4,18.5,20.1,1.6,14.6,9.86,NA,,
7/18/2007,JUMO,197,NA,NA,0.34,NA,NA,NA,17.6,9.7,9.9,0.2,4.3,17.74,NA,,
7/18/2007,PIED,198,4115,NA,0.1,NA,NA,NA,16.2,10.1,10.4,0.3,2.5,16.28,NA,,
7/18/2007,PIED,199,NA,NA,0.3,NA,NA,NA,7,12,13.1,1.1,8.2,7.26,NA,,
7/18/2007,PIED,200,NA,NA,0.2,NA,NA,NA,10.4,14.2,15.1,0.9,10.2,10.72,NA,,
8/24/2007,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,3.1,3.4,0.3,9.6,34.61,NA,,
8/24/2007,JUMO,161,4124,NA,0.26,NA,NA,NA,20,12,12.3,0.3,6.4,20.2,NA,,
8/24/2007,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,11.8,12.7,0.9,7.8,14.35,NA,,
8/24/2007,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,11.5,11.8,0.3,6.7,20.51,NA,,
8/24/2007,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,8.3,8.3,0,2.3,19.27,NA,,
8/24/2007,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,15.1,15.4,0.3,8.6,30.57,NA,,
8/24/2007,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,7.8,7.5,-0.3,-0.2,29.49,NA,,
8/24/2007,PIED,167,NA,NA,0.32,NA,NA,NA,9,9.8,10.4,0.6,6.4,9.2,NA,,
8/24/2007,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,10.9,10.8,-0.1,2.8,26.69,NA,,
8/24/2007,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,13.2,12.7,-0.5,6.5,27.01,NA,,
8/24/2007,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,13.7,12.3,-1.4,6.2,26.6,NA,,
8/24/2007,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,5.1,3.2,-1.9,-4.2,27.47,NA,,
8/24/2007,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,12.3,11.8,-0.5,2.1,25.57,NA,,
8/24/2007,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,12.8,12.4,-0.4,6.3,6.3,NA,,
